,time,theta,phi,theta_dot,phi_dot,timestep
0,0.0,0.5235987755982988,0.0,0.0,0.0,0.1
1,0.1,0.4896320891,0.0141449148,-0.3396668653,0.1414491484,0.1
2,0.2,0.4204307264,0.0433687349,-0.6920136275,0.2922382011,0.1
3,0.3,0.3141050701,0.0890349467,-1.0632565635,0.4566621184,0.1
4,0.4,0.1686178197,0.1525200609,-1.4548725041,0.6348511424,0.1
5,0.5,-0.0173948023,0.2344832159,-1.8601262197,0.8196315504,0.1
6,0.6,-0.2433944926,0.3337693379,-2.2599969027,0.9928612198,0.1
7,0.7,-0.5054319017,0.4460783906,-2.6203740913,1.1230905269,0.1
8,0.8,-0.7948542335,0.5628964359,-2.8942233177,1.1681804525,0.1
9,0.9,-1.0981006796,0.6715442767,-3.032464461,1.0864784085,0.1
10,1.0,-1.398332587,0.7570522694,-3.0023190737,0.8550799265,0.1
11,1.1,-1.6786557872,0.8055549354,-2.8032320015,0.4850266602,0.1
12,1.2,-1.9254807616,0.8076757576,-2.4682497443,0.0212082217,0.1
13,1.3,-2.1304348151,0.7602611799,-2.0495405352,-0.4741457773,0.1
14,1.4,-2.2903501204,0.6659867473,-1.5991530533,-0.9427443258,0.1
15,1.5,-2.4059705958,0.5315476821,-1.1562047543,-1.3443906519,0.1
16,1.6,-2.480310169,0.3654882066,-0.743395732,-1.6605947555,0.1
17,1.7,-2.5172956631,0.1764277487,-0.3698549413,-1.8906045794,0.1
18,1.8,-2.520939782,-0.0279939715,-0.0364411885,-2.0442172015,0.1
19,1.9,-2.4950322513,-0.2414576819,0.2590753065,-2.1346371043,0.1
20,2.0,-2.4432158395,-0.458770485,0.5181641179,-2.1731280309,0.1
21,2.1,-2.3692788329,-0.6753717503,0.7393700658,-2.1660126525,0.1
22,2.2,-2.2775023864,-0.8867597371,0.9177644651,-2.1138798685,0.1
23,2.3,-2.1729248854,-1.088016434,1.0457750103,-2.012566969,0.1
24,2.4,-2.0614205978,-1.273553369,1.1150428765,-1.85536935,0.1
25,2.5,-1.9495414264,-1.4371357071,1.1187917142,-1.6358233812,0.1
26,2.6,-1.8441373787,-1.5721676139,1.0540404773,-1.350319068,0.1
27,2.7,-1.751834997,-1.6721555802,0.9230238166,-0.9998796631,0.1
28,2.8,-1.6784851605,-1.7312345966,0.733498365,-0.5907901637,0.1
29,2.9,-1.6286774296,-1.7446582133,0.498077309,-0.1342361669,0.1
30,3.0,-1.6053713559,-1.7092026949,0.2330607374,0.3545551841,0.1
31,3.1,-1.6096485114,-1.6234842747,-0.0427715546,0.8571842024,0.1
32,3.2,-1.6405683388,-1.4882101043,-0.3091982736,1.3527417038,0.1
33,3.3,-1.6951194955,-1.3063734637,-0.5455115672,1.818366406,0.1
34,3.4,-1.7682796346,-1.0833771745,-0.7316013914,2.2299628915,0.1
35,3.5,-1.853208515,-0.8270467137,-0.849288804,2.5633046075,0.1
36,3.6,-1.9415897473,-0.5474887668,-0.8838123233,2.795579469,0.1
37,3.7,-2.0241119179,-0.2567590979,-0.8252217064,2.9072966894,0.1
38,3.8,-2.0910610206,0.0316866919,-0.669491027,2.8844578976,0.1
39,3.9,-2.1329991732,0.3037799149,-0.4193815259,2.7209322303,0.1
40,4.0,-2.1415233547,0.5458687266,-0.0852418151,2.4208881168,0.1
41,4.1,-2.1101064052,0.7459549077,0.3141694951,2.0008618113,0.1
42,4.2,-2.0349940828,0.8950276816,0.7511232241,1.4907277388,0.1
43,4.3,-1.9160541617,0.9882922986,1.1893992115,0.9326461703,0.1
44,4.4,-1.757358031,1.0259998681,1.5869613075,0.3770756954,0.1
45,4.5,-1.5671818118,1.0135396415,1.9017621916,-0.1246022665,0.1
46,4.6,-1.3571656944,0.96055261,2.1001611744,-0.5298703151,0.1
47,4.7,-1.1406664854,0.8791472,2.1649920898,-0.8140541003,0.1
48,4.8,-0.9307665159,0.7817293617,2.0989996948,-0.9741783825,0.1
49,4.9,-0.7386205378,0.6791676355,1.9214597809,-1.0256172621,0.1
50,5.0,-0.572610526,0.5797879031,1.6601001179,-0.9937973244,0.1
51,5.1,-0.4383272606,0.4892290138,1.3428326537,-0.905588893,0.1
52,5.2,-0.3390732351,0.4108576407,0.9925402549,-0.7837137312,0.1
53,5.3,-0.2765278088,0.3463828631,0.6254542634,-0.6447477763,0.1
54,5.4,-0.251326268,0.2964207446,0.2520154083,-0.4996211851,0.1
55,5.5,-0.2634343764,0.260889812,-0.121081084,-0.3553093264,0.1
56,5.6,-0.3122850233,0.2392043527,-0.4885064687,-0.216854593,0.1
57,5.7,-0.3966878595,0.2302767795,-0.8440283617,-0.0892757321,0.1
58,5.8,-0.5145541006,0.2323695782,-1.1786624114,0.020927987,0.1
59,5.9,-0.6625210798,0.2428746091,-1.479669792,0.1050503087,0.1
60,6.0,-0.8356196995,0.2581472848,-1.7309861971,0.1527267573,0.1
61,6.1,-1.0271754422,0.2735590977,-1.9155574273,0.1541181291,0.1
62,6.2,-1.2291117216,0.283899356,-2.0193627936,0.103402583,0.1
63,6.3,-1.4326864333,0.2841157927,-2.0357471173,0.0021643669,0.1
64,6.4,-1.6294782695,0.2701810533,-1.9679183621,-0.1393473942,0.1
