,time,theta,phi,theta_dot,phi_dot,timestep
18118,18.11799999999916,-20.199619123636086,19.650652543542066,8.893084347079627,-11.054833686113593,0.001
18119,18.11899999999916,-20.190725034734196,19.63959475053006,8.894088901890465,-11.057793012008323,0.001
18120,18.119999999999163,-20.18183000409771,19.62853406358877,8.895030636486373,-11.060686941286805,0.001
18121,18.120999999999164,-20.172934094444056,19.61747054802395,8.895909653653224,-11.06351556482112,0.001
18122,18.121999999999165,-20.16403736838273,19.606404269045328,8.896726061327067,-11.066278978619843,0.001
18123,18.122999999999166,-20.155139888410147,19.59533529176151,8.897479972582465,-11.068977283816634,0.001
18124,18.123999999999167,-20.146241716904527,19.584263681174853,8.898171505620068,-11.071610586658093,0.001
18125,18.12499999999917,-20.137342916120772,19.573189502176362,8.898800783753469,-11.074178998490876,0.001
18126,18.12599999999917,-20.128443548185377,19.562112819540612,8.899367935395306,-11.076682635748085,0.001
18127,18.12699999999917,-20.119543675091336,19.551033697920676,8.899873094042642,-11.07912161993492,0.001
18128,18.127999999999172,-20.110643358693075,19.53995220184306,8.900316398261618,-11.081496077613611,0.001
18129,18.128999999999174,-20.101742660701404,19.528868395702673,8.900697991671375,-11.083806140387628,0.001
18130,18.129999999999175,-20.092841642678476,19.517782343757787,8.901018022927268,-11.086051944885172,0.001
18131,18.130999999999176,-20.083940366032774,19.506694110125046,8.90127664570335,-11.088233632741959,0.001
18132,18.131999999999177,-20.0750388920141,19.495603758774465,8.901474018674154,-11.090351350583287,0.001
18133,18.13299999999918,-20.066137281708603,19.48451135352446,8.901610305495776,-11.092405250005406,0.001
18134,18.13399999999918,-20.057235596033816,19.473416958036903,8.90168567478624,-11.094395487556188,0.001
18135,18.13499999999918,-20.048333895733712,19.462320635812187,8.901700300105182,-11.096322224715099,0.001
18136,18.135999999999182,-20.03943224137378,19.451222450184314,8.901654359932838,-11.09818562787249,0.001
18137,18.136999999999183,-20.030530693336132,19.440122464316005,8.901548037648348,-11.099985868308206,0.001
18138,18.137999999999185,-20.021629311814625,19.429020741193835,8.90138152150738,-11.101723122169505,0.001
18139,18.138999999999186,-20.012728156810006,19.417917343623387,8.901155004619085,-11.103397570448317,0.001
18140,18.139999999999187,-20.003827288125084,19.40681233422443,8.900868684922374,-11.10500939895784,0.001
18141,18.140999999999188,-19.99492676535992,19.395705775426123,8.900522765161552,-11.106558798308466,0.001
18142,18.14199999999919,-19.98602664790706,19.38459772946224,8.900117452861279,-11.108045963883061,0.001
18143,18.14299999999919,-19.977126994946758,19.37348825836643,8.899652960300893,-11.1094710958116,0.001
18144,18.143999999999192,-19.96822786544227,19.362377423967484,8.89912950448809,-11.110834398945155,0.001
18145,18.144999999999193,-19.959329318135136,19.351265287884654,8.898547307131976,-11.112136082829258,0.001
18146,18.145999999999194,-19.95043141154052,19.340151911522977,8.897906594615469,-11.11337636167663,0.001
18147,18.146999999999196,-19.941534203942552,19.32903735606864,8.897207597967112,-11.1145554543393,0.001
18148,18.147999999999197,-19.93263775338972,19.31792168248436,8.896450552832249,-11.1156735842801,0.001
18149,18.148999999999198,-19.923742117690278,19.306804951504816,8.895635699443604,-11.11673097954357,0.001
18150,18.1499999999992,-19.914847354407687,19.29568722363209,8.894763282591267,-11.117727872726249,0.001
18151,18.1509999999992,-19.905953520856094,19.284568559131145,8.893833551592076,-11.118664500946393,0.001
18152,18.1519999999992,-19.897060674095837,19.27344901802533,8.892846760258433,-11.1195411058131,0.001
