,time,theta,phi,theta_dot,phi_dot,timestep
0,0.0,0.5235987755982988,0.0,0.0,0.0,0.01
1,0.01,0.5232591087,0.0001414491,-0.0339666865,0.0141449148,0.01
2,0.02,0.5225796438,0.0004244446,-0.0679464906,0.0282995492,0.01
3,0.03,0.5215601624,0.0008491483,-0.101948137,0.0424703664,0.01
4,0.04,0.5202003593,0.0014157863,-0.1359803143,0.0566637983,0.01
5,0.05,0.5184998427,0.0021246486,-0.17005166,0.0708862329,0.01
6,0.06,0.5164581352,0.0029760886,-0.2041707452,0.085144001,0.01
7,0.07,0.5140746746,0.0039705222,-0.238346059,0.0994433629,0.01
8,0.08,0.5113488147,0.0051084271,-0.2725859927,0.1137904945,0.01
9,0.09,0.5082798265,0.0063903418,-0.3068988238,0.1281914736,0.01
10,0.1,0.5048668995,0.0078168645,-0.3412926995,0.1426522655,0.01
11,0.11,0.5011091433,0.0093886516,-0.3757756195,0.1571787081,0.01
12,0.12,0.4970055891,0.0111064166,-0.4103554191,0.1717764971,0.01
13,0.13,0.4925551916,0.0129709283,-0.445039751,0.1864511701,0.01
14,0.14,0.4877568309,0.0149830092,-0.4798360669,0.2012080906,0.01
15,0.15,0.4826093149,0.0171435335,-0.5147515988,0.2160524313,0.01
16,0.16,0.4771113815,0.0194534251,-0.549793339,0.230989157,0.01
17,0.17,0.4712617013,0.0219136552,-0.5849680201,0.2460230064,0.01
18,0.18,0.4650588804,0.0245252399,-0.6202820938,0.2611584737,0.01
19,0.19,0.4585014633,0.0272892378,-0.6557417092,0.2763997893,0.01
20,0.2,0.4515879364,0.0302067468,-0.6913526902,0.2917508999,0.01
21,0.21,0.4443167313,0.0332789013,-0.7271205124,0.3072154477,0.01
22,0.22,0.4366862285,0.0365068688,-0.7630502786,0.3227967486,0.01
23,0.23,0.4286947616,0.0398918465,-0.799146694,0.3384977704,0.01
24,0.24,0.4203406212,0.0434350576,-0.8354140401,0.354321109,0.01
25,0.25,0.4116220597,0.0471377472,-0.871856148,0.3702689648,0.01
26,0.26,0.402537296,0.0510011784,-0.9084763706,0.3863431176,0.01
27,0.27,0.3930845205,0.0550266274,-0.9452775539,0.4025449011,0.01
28,0.28,0.3832619004,0.0592153792,-0.9822620075,0.4188751761,0.01
29,0.29,0.3730675857,0.0635687222,-1.0194314741,0.4353343032,0.01
30,0.3,0.3624997147,0.0680879433,-1.0567870978,0.4519221142,0.01
31,0.31,0.3515564208,0.0727743221,-1.0943293922,0.4686378833,0.01
32,0.32,0.3402358387,0.0776291251,-1.132058207,0.4854802971,0.01
33,0.33,0.3285361118,0.0826535993,-1.1699726939,0.5024474239,0.01
34,0.34,0.3164553991,0.0878489661,-1.2080712721,0.5195366823,0.01
35,0.35,0.3039918832,0.0932164142,-1.2463515925,0.5367448093,0.01
36,0.36,0.2911437782,0.0987570925,-1.2848105019,0.5540678274,0.01
37,0.37,0.2779093381,0.1044721026,-1.3234440058,0.5715010118,0.01
38,0.38,0.2642868658,0.1103624912,-1.3622472314,0.5890388565,0.01
39,0.39,0.2502747219,0.1164292416,-1.4012143902,0.6066750407,0.01
40,0.4,0.2358713345,0.1226732655,-1.4403387396,0.6244023947,0.01
41,0.41,0.221075209,0.1290953942,-1.4796125454,0.6422128657,0.01
42,0.42,0.2058849386,0.135696369,-1.5190270434,0.6600974837,0.01
43,0.43,0.1902992146,0.1424768323,-1.558572402,0.6780463279,0.01
44,0.44,0.1743168378,0.1494373172,-1.5982376845,0.6960484934,0.01
45,0.45,0.1579367297,0.1565782378,-1.6380108123,0.7140920582,0.01
46,0.46,0.1411579444,0.1638998783,-1.677878529,0.7321640518,0.01
47,0.47,0.1239796807,0.1714023825,-1.7178263652,0.750250424,0.01
48,0.48,0.1064012946,0.1790857427,-1.757838605,0.7683360157,0.01
