,time,theta,phi,theta_dot,phi_dot,timestep
0,0.0,0.0,0.0,0.0,0.0,0.01
1,0.01,-0.0003923163,0.0001634635,-0.0392316327,0.016346354,0.01
2,0.02,-0.0011769489,0.0004903905,-0.0784632587,0.0326927021,0.01
3,0.03,-0.0023538972,0.0009807806,-0.1176948327,0.0490390052,0.01
4,0.04,-0.0039231596,0.0016346323,-0.1569262419,0.0653851652,0.01
5,0.05,-0.0058847324,0.0024519423,-0.1961572786,0.081731002,0.01
6,0.06,-0.0082386085,0.0034327046,-0.2353876131,0.0980762295,0.01
7,0.07,-0.0109847762,0.0045769089,-0.2746167669,0.1144204323,0.01
8,0.08,-0.0141232171,0.0058845393,-0.3138440852,0.1307630424,0.01
9,0.09,-0.0176539042,0.0073555725,-0.3530687102,0.1471033153,0.01
10,0.1,-0.0215767997,0.0089899756,-0.3922895539,0.163440307,0.01
11,0.11,-0.0258918524,0.0107877041,-0.4315052713,0.1797728502,0.01
12,0.12,-0.0305989947,0.0127486994,-0.4707142331,0.1960995312,0.01
13,0.13,-0.0356981397,0.0148728861,-0.5099144992,0.2124186666,0.01
14,0.14,-0.0411891776,0.0171601689,-0.5491037918,0.2287282799,0.01
15,0.15,-0.0470719723,0.0196104297,-0.5882794687,0.2450260787,0.01
16,0.16,-0.0533463573,0.022223524,-0.6274384968,0.2613094315,0.01
17,0.17,-0.0600121316,0.0249992775,-0.666577426,0.2775753451,0.01
18,0.18,-0.0670690552,0.0279374819,-0.7056923628,0.2938204421,0.01
19,0.19,-0.0745168446,0.0310378913,-0.7447789448,0.3100409387,0.01
20,0.2,-0.0823551678,0.0343002175,-0.7838323151,0.3262326224,0.01
21,0.21,-0.0905836388,0.0377241258,-0.8228470971,0.3423908309,0.01
22,0.22,-0.0992018125,0.0413092301,-0.8618173702,0.3585104308,0.01
23,0.23,-0.108209179,0.0450550881,-0.9007366454,0.3745857969,0.01
24,0.24,-0.1176051574,0.048961196,-0.9395978418,0.3906107922,0.01
25,0.25,-0.12738909,0.0530269835,-0.978393264,0.4065787486,0.01
26,0.26,-0.1375602358,0.057251808,-1.0171145799,0.4224824483,0.01
27,0.27,-0.1481177638,0.0616349491,-1.0557527996,0.4383141058,0.01
28,0.28,-0.1590607464,0.0661756026,-1.0942982551,0.4540653515,0.01
29,0.29,-0.1703881522,0.0708728748,-1.1327405813,0.4697272154,0.01
30,0.3,-0.1820988392,0.0757257759,-1.171068698,0.485290113,0.01
31,0.31,-0.1941915471,0.0807332142,-1.2092707937,0.5007438318,0.01
32,0.32,-0.2066648902,0.0858939894,-1.24733431,0.5160775192,0.01
33,0.33,-0.2195173495,0.0912067861,-1.2852459285,0.5312796725,0.01
34,0.34,-0.2327472651,0.0966701674,-1.3229915589,0.5463381301,0.01
35,0.35,-0.2463528284,0.102282568,-1.3605563292,0.5612400647,0.01
36,0.36,-0.2603320742,0.1080422878,-1.3979245779,0.5759719785,0.01
37,0.37,-0.2746828727,0.1139474848,-1.4350798485,0.5905197003,0.01
38,0.38,-0.2894029216,0.1199961687,-1.472004886,0.6048683854,0.01
39,0.39,-0.304489738,0.1261861939,-1.5086816364,0.6190025172,0.01
40,0.4,-0.3199406505,0.132515253,-1.5450912486,0.6329059119,0.01
41,0.41,-0.3357527913,0.1389808703,-1.5812140791,0.646561726,0.01
42,0.42,-0.3519230883,0.145580395,-1.6170296998,0.6599524661,0.01
43,0.43,-0.3684482574,0.152310995,-1.6525169091,0.6730600024,0.01
44,0.44,-0.3853247949,0.1591696508,-1.6876537457,0.6858655847,0.01
45,0.45,-0.40254897,0.1661531494,-1.7224175065,0.6983498622,0.01
46,0.46,-0.4201168177,0.1732580785,-1.7567847677,0.7104929067,0.01
47,0.47,-0.4380241318,0.1804808209,-1.7907314096,0.7222742388,0.01
48,0.48,-0.4562664583,0.1878175495,-1.8242326452,0.7336728582,0.01
49,0.49,-0.4748390888,0.1952642223,-1.8572630529,0.7446672776,0.01
50,0.5,-0.4937370549,0.2028165779,-1.8897966126,0.7552355604,0.01
51,0.51,-0.5129551224,0.2104701315,-1.9218067465,0.7653553619,0.01
52,0.52,-0.532487786,0.2182201712,-1.9532663634,0.7750039748,0.01
53,0.53,-0.5523292651,0.226061755,-1.9841479074,0.7841583781,0.01
54,0.54,-0.5724734992,0.2339897079,-2.0144234104,0.7927952903,0.01
55,0.55,-0.5929141447,0.2419986202,-2.0440645487,0.8008912258,0.01
56,0.56,-0.6136445717,0.2500828458,-2.0730427036,0.8084225556,0.01
57,0.57,-0.634657862,0.2582365015,-2.101329026,0.815365571,0.01
58,0.58,-0.655946807,0.266453467,-2.1288945044,0.8216965512,0.01
59,0.59,-0.6775039074,0.2747273853,-2.1557100366,0.8273918341,0.01
60,0.6,-0.6993213724,0.2830516642,-2.1817465049,0.8324278899,0.01
61,0.61,-0.7213911209,0.2914194782,-2.2069748541,0.836781398,0.01
62,0.62,-0.7437047826,0.2998237715,-2.2313661732,0.8404293261,0.01
63,0.63,-0.7662537004,0.3082572616,-2.2548917785,0.8433490117,0.01
64,0.64,-0.7890289334,0.3167124441,-2.2775233002,0.8455182457,0.01
65,0.65,-0.8120212611,0.3251815977,-2.2992327702,0.8469153574,0.01
66,0.66,-0.8352211882,0.3336567907,-2.3199927114,0.8475193007,0.01
67,0.67,-0.8586189505,0.3421298881,-2.3397762288,0.8473097412,0.01
68,0.68,-0.8822045215,0.3505925595,-2.3585571003,0.8462671437,0.01
69,0.69,-0.9059676202,0.3590362881,-2.3763098689,0.8443728589,0.01
70,0.7,-0.9298977195,0.3674523802,-2.3930099334,0.8416092106,0.01
71,0.71,-0.9539840559,0.375831976,-2.4086336394,0.8379595807,0.01
72,0.72,-0.9782156396,0.3841660609,-2.4231583683,0.8334084929,0.01
73,0.73,-1.0025812658,0.3924454778,-2.4365626248,0.8279416946,0.01
74,0.74,-1.027069527,0.4006609402,-2.448826122,0.8215462354,0.01
75,0.75,-1.0516688256,0.4088030456,-2.4599298638,0.8142105429,0.01
76,0.76,-1.0763673878,0.4168622905,-2.4698562234,0.8059244942,0.01
77,0.77,-1.101153278,0.4248290853,-2.4785890186,0.7966794838,0.01
78,0.78,-1.1260144138,0.4326937702,-2.4861135821,0.786468486,0.01
79,0.79,-1.1509385821,0.4404466313,-2.4924168271,0.7752861124,0.01
80,0.8,-1.1759134552,0.4480779179,-2.4974873078,0.7631286638,0.01
81,0.81,-1.2009266079,0.4555778597,-2.5013152736,0.7499941756,0.01
82,0.82,-1.2259655351,0.4629366843,-2.5038927176,0.7358824571,0.01
83,0.83,-1.2510176693,0.4701446355,-2.5052134183,0.7207951238,0.01
84,0.84,-1.276070399,0.4771919917,-2.5052729747,0.7047356223,0.01
85,0.85,-1.3011110873,0.4840690842,-2.504068834,0.6877092481,0.01
86,0.86,-1.3261270904,0.4907663158,-2.5016003123,0.669723156,0.01
87,0.87,-1.3511057765,0.4972741794,-2.4978686076,0.6507863621,0.01
88,0.88,-1.3760345446,0.5035832768,-2.4928768053,0.6309097389,0.01
89,0.89,-1.4009008434,0.5096843368,-2.486629876,0.6101060016,0.01
90,0.9,-1.4256921901,0.5155682337,-2.4791346658,0.5883896872,0.01
91,0.91,-1.4503961889,0.521226005,-2.4703998789,0.5657771259,0.01
92,0.92,-1.4750005494,0.526648869,-2.4604360528,0.5422864042,0.01
93,0.93,-1.4994931047,0.5318282422,-2.449255526,0.5179373216,0.01
94,0.94,-1.5238618287,0.5367557556,-2.4368723988,0.4927513393,0.01
95,0.95,-1.5480948536,0.5414232708,-2.4233024875,0.4667515222,0.01
96,0.96,-1.5721804863,0.5458228955,-2.4085632713,0.4399624749,0.01
97,0.97,-1.5961072246,0.5499469982,-2.3926738341,0.4124102708,0.01
98,0.98,-1.6198637726,0.553788222,-2.3756547997,0.3841223761,0.01
99,0.99,-1.6434390552,0.5573394977,-2.3575282619,0.3551275682,0.01
100,1.0,-1.6668222323,0.5605940562,-2.3383177101,0.3254558493,0.01
101,1.01,-1.6900027118,0.5635454398,-2.3180479499,0.2951383562,0.01
102,1.02,-1.712970162,0.5661875125,-2.2967450202,0.2642072659,0.01
103,1.03,-1.7357145231,0.5685144695,-2.2744361071,0.2326956983,0.01
104,1.04,-1.7582260176,0.5705208457,-2.2511494543,0.2006376164,0.01
105,1.05,-1.7804951603,0.5722015229,-2.226914272,0.1680677242,0.01
106,1.06,-1.8025127667,0.5735517365,-2.2017606437,0.1350213634,0.01
107,1.07,-1.824269961,0.5745670806,-2.1757194314,0.1015344094,0.01
108,1.08,-1.8457581828,0.5752435123,-2.148822181,0.0676431664,0.01
109,1.09,-1.8669691931,0.5755773549,-2.1211010266,0.0333842633,0.01
110,1.1,-1.8878950791,0.5755653004,-2.0925885956,-0.0012054497,0.01
111,1.11,-1.9085282582,0.5752044104,-2.0633179149,-0.0360890035,0.01
112,1.12,-1.9288614814,0.5744921163,-2.0333223174,-0.0712294106,0.01
113,1.13,-1.9488878349,0.5734262187,-2.0026353514,-0.1065897634,0.01
114,1.14,-1.9686007418,0.5720048854,-1.9712906909,-0.1421333298,0.01
115,1.15,-1.9879939623,0.5702266489,-1.9393220494,-0.1778236458,0.01
116,1.16,-2.0070615933,0.5680904029,-1.9067630957,-0.2136246048,0.01
117,1.17,-2.025798067,0.5655953975,-1.8736473734,-0.249500543,0.01
118,1.18,-2.0441981492,0.5627412343,-1.8400082235,-0.2854163209,0.01
119,1.19,-2.0622569363,0.5595278603,-1.8058787106,-0.3213374005,0.01
120,1.2,-2.0799698518,0.5559555611,-1.7712915532,-0.357229918,0.01
121,1.21,-2.0973326424,0.5520249536,-1.7362790576,-0.3930607518,0.01
122,1.22,-2.114341373,0.5477369777,-1.7008730564,-0.4287975858,0.01
123,1.23,-2.1309924215,0.543092888,-1.6651048512,-0.4644089674,0.01
124,1.24,-2.1472824731,0.5380942444,-1.6290051595,-0.4998643609,0.01
125,1.25,-2.1632085138,0.5327429024,-1.5926040659,-0.5351341954,0.01
