,time,theta,phi,theta_dot,phi_dot,timestep
0,0.0,-1.0471975511965976,0.0,0.0,0.0,0.01
1,0.01,-1.0472833744456975,-2.862886389333333e-05,-0.00858232491,-0.0028628863893333328,0.01
2,0.02,-1.0474550100081341,-8.587484297666665e-05,-0.017163556243666667,-0.005724597908333332,0.01
3,0.03,-1.0477124360119892,-0.00017171444022166663,-0.025742600385499997,-0.008583959724499999,0.01
4,0.04,-1.0480556196484208,-0.00028611241104833327,-0.03431836364316666,-0.011439797082666665,0.01
5,0.05,-1.0484845171705008,-0.0004290217645066666,-0.042889752207999995,-0.014290935345833332,0.01
6,0.06,-1.0489990738916992,-0.0006003837648766666,-0.051455672119833325,-0.017136200036999998,0.01
7,0.07,-1.0495992241839558,-0.0008001279337483332,-0.060015029225666656,-0.019974416887166665,0.01
8,0.08,-1.0502848914754008,-0.0010281720525816664,-0.06856672914449999,-0.02280441188333333,0.01
9,0.09,-1.0510559882477124,-0.0012844221658349997,-0.07710967723116666,-0.02562501132533333,0.01
10,0.1,-1.0519124160330924,-0.001568772584678333,-0.085642778538,-0.02843504188433333,0.01
11,0.11,-1.0528540654109206,-0.0018811058913833331,-0.09416493778283333,-0.031233330670499996,0.01
12,0.12,-1.0538808160040474,-0.002221292944448333,-0.10267505931266666,-0.034018705306499995,0.01
13,0.13,-1.0549925364747523,-0.0025891928845216666,-0.11117204707049999,-0.03678999400733333,0.01
14,0.14,-1.0561890845203956,-0.0029846531412433333,-0.11965480456433332,-0.03954602567216666,0.01
15,0.15,-1.0574703068687457,-0.003407509441053333,-0.128122234835,-0.042285629980999995,0.01
16,0.16,-1.0588360392730123,-0.0038575858161,-0.13657324042666666,-0.04500763750466666,0.01
17,0.17,-1.060286106506589,-0.004334694614325,-0.14500672335766665,-0.04771087982249999,0.01
18,0.18,-1.0618203223575522,-0.004838636510868333,-0.1534215850963333,-0.05039418965433332,0.01
19,0.19,-1.063438489622874,-0.00536920052087,-0.16181672653216664,-0.053056401000166654,0.01
20,0.2,-1.0651404001024238,-0.005926164013828334,-0.17019104795499998,-0.05569634929583332,0.01
21,0.21,-1.0669258345927422,-0.006509292729611667,-0.1785434490318333,-0.05831287157833332,0.01
22,0.22,-1.0687945628806206,-0.007118340796281666,-0.18687282878783332,-0.06090480666699999,0.01
23,0.23,-1.0707463437364972,-0.007753050749866666,-0.19517808558766664,-0.06347099535849998,0.01
24,0.24,-1.0727809249077038,-0.008413153556206665,-0.20345811712066664,-0.06601028063399998,0.01
25,0.25,-1.0748980431115804,-0.009098368635039999,-0.21171182038766664,-0.06852150788333332,0.01
26,0.26,-1.0770974240284772,-0.009808403886466666,-0.21993809168966663,-0.07100352514266665,0.01
27,0.27,-1.0793787822946705,-0.010542955719975,-0.2281358266193333,-0.07345518335083331,0.01
28,0.28,-1.081741821495224,-0.011301709086145,-0.2363039200553333,-0.07587533661699998,0.01
29,0.29,-1.0841862341568256,-0.012084337511236666,-0.24444126616016662,-0.07826284250916665,0.01
30,0.3,-1.0867117017406172,-0.012890503134799999,-0.2525467583791666,-0.08061656235633331,0.01
31,0.31,-1.0893178946350672,-0.013719856750491664,-0.26061928944499996,-0.08293536156916664,0.01
32,0.32,-1.0920044721488773,-0.01457203785024333,-0.26865775138099995,-0.08521810997516664,0.01
33,0.33,-1.0947710825040173,-0.01544667467199333,-0.27666103551399995,-0.08746368217499997,0.01
34,0.34,-1.097617362828874,-0.016343384251109996,-0.2846280324856666,-0.08967095791166664,0.01
35,0.35,-1.1005429391515589,-0.017261772475711663,-0.2925576322684999,-0.09183882246016664,0.01
36,0.36,-1.103547426393424,-0.018201434146039995,-0.3004487241864999,-0.09396616703283331,0.01
37,0.37,-1.106630428362829,-0.019161953038071663,-0.3083001969404999,-0.09605188920316664,0.01
38,0.38,-1.1097915377491807,-0.020142901971526662,-0.3161109386351666,-0.09809489334549996,0.01
39,0.39,-1.1130303361172824,-0.021143842882464996,-0.3238798368101666,-0.1000940910938333,0.01
40,0.4,-1.1163463939020741,-0.022164326900616663,-0.33160577847916656,-0.10204840181516663,0.01
